Latitude,Longitude,Departement,Titre,Thematique,Forme,Dates,Semaine du,Horaire,Lieu,Organisateurs,Informations,Lien,Site structure,Prix,Adresse,Code postal,Ville,Full Address,Description
45.1633848,5.7273782,Isère,"Ceux qui marchent encore – Des années immigrées, aux années banlieues, 30 ans de luttes pour l'égalité","Quartiers populaires, Luttes",Exposition,Sam 28 nov au sam 12 déc,"Semaine du 23 novembre, Semaine du 30 novembre",,,"Jouda Bardi, Régie de Quartier Village Olympique-Villeneuv","Jouda Bardi, Régie de quartier Vn VO : jbardi@regiegrenoble.org – 04 76 23 02 01, Pierre Didier Tché Tché Apéa, R.E.S.O Fertil : pierredidier.apea@gmail.com",http://traces-migrations.org/2020/09/10/isere-1128-villeneuve/,,Gratuit,7 rue Henry Duhamel,38000,Grenoble,7 rue Henry Duhamel 38000 Grenoble ,"Exposition réalisée par Tarek Kawtari et Ali Guessoum, militants des quartiers populaires qui ont fait le pari de rassembler la mémoire des mouvements de l’immigration et des banlieues à travers vingt panneaux, retraçant ainsi des décennies de luttes. Du mouvement des travailleurs arabes au MIB (Mouvement de l’Immigration et des Banlieues) en passant par la marche de 1983, c’est une histoire qui s’inscrit dans celle de la France."
45.780743,4.912227000000001,Rhone,Le café des langues,"Expression artistique des personnes migrantes, Langues",Théâtre participatif,Sam 28 nov,Semaine du 23 novembre,16h,Salle Polyvalente Municipale Victor JARA,Les arTpenteurs et le réseau de lecture publique de Vaulx-en-Velin,contact@les-artpenteurs.com – 04 78 35 33 86,http://traces-migrations.org/2020/09/10/rhone2811cdl/,www.les-artpenteurs.com,Gratuit – réservation conseillée,Rue Jean Lesire,69120,Vaulx-en-Velin,Rue Jean Lesire 69120 Vaulx-en-Velin ,"Des habitant·e·s vaudais·es de toutes générations nous font découvrir des contes du monde entier qui témoignent d'un art de l'hospitalité et de l'accueil dans une quinzaine de langues et en français. Ils nous racontent, avec la compagnie Les arTpenteurs et les bibliothèques, des contes de saveurs, de cuisine, de gourmandise et d’autres cultures. Accompagnés d'illustrations de Carmen Guerre et de la mise en scène de Patrice Vandamme."
45.7295636,4.8234644,Rhone,Week end de Rencontres « La Manufacturette »,Hospitalité,Conférence,Sam 28 & dim 29 nov,Semaine du 23 novembre,,,association la Manufacturette,contact@la-manufacturette.org / 06 83 72 29 76,http://traces-migrations.org/2020/09/10/rhone1128manufacturette/,www.la-manufacturette.co,Gratuit,14 Avenue Tony Garnier,69007,Lyon,14 Avenue Tony Garnier 69007 Lyon ,
45.6588703,4.5645669,Rhone,Paroles d'exil,Expression artistique des personnes migrantes,"Concert, Littérature, Poésie",Dim 29 nov,Semaine du 23 novembre,15h,Petite salle des fêtes,l’Association d’accueil COLAMIRE (Accueil Migrants Réfugiés Saint-Martin-en-Haut),colamire@yahoo.com,http://traces-migrations.org/2020/09/10/rhone1129colamire/,,Participation libre,Place du Plon,69850,Saint-Martin-en-Haut,Place du Plon 69850 Saint-Martin-en-Haut ,"Cet évènement sera fait d’échanges à travers des récits, des poèmes, des chants, des musiques des diverses cultures des personnes accueillies dans nos villages des Monts du Lyonnais et venues d’Irak, du Nigéria, de Centrafrique, d’Angola, d’Albanie, du Kosovo, du Niger, de Syrie et d’autres pays encore. Les échanges de cette rencontre conviviale se poursuivront avec des dégustations sucrées ou salées autour d’un verre."
45.063477,5.33937,Isère,Traversée,,Théâtre,Dim 29 nov,Semaine du 23 novembre,17h30,Salle des Fêtes,ACCR 5ème Saison et le Festival Textes en l’air,Spectacle tout public dès 10 ans - ACCR 5eme saison : 04 76 36 09 74 – lacinquiemesaisonaccr@gmail.com,http://traces-migrations.org/2020/09/10/isere-1129-accr/,lacinquiemesaison-accr.org,6 € / 9 €,Aux Priolées,38680,Pont en Royans,Aux Priolées 38680 Pont en Royans ,"ll y a plus de dix ans que Nour, petite migrante déguisée en garçon, a quitté son pays. Elle nous raconte, comme elle déplierait une carte de ses souvenirs : l’amour pour sa mère adoptive Youmna et leur séparation, les périples du voyage et comment elle trouve sa place dans le monde, grandit et devient femme. Nour, interprétée par Natacha Dubois, est seule en scène. Spectacle de la Cie Infini Dehors."
45.7477096,4.861196899999999,Rhone,"Guerre d’Algérie, comment raconter les mémoires ?",Histoire coloniale,"Conférence, Table ronde",Lun 30 nov,Semaine du 30 novembre,18h30,"Université Jean Moulin, Lyon 3 – La manufacture des tabacs",TNP,j.kahn@tnp-villeurbanne.com,http://traces-migrations.org/2020/09/10/rhone1130univ/,www.tnp-villeurbanne.com,Gratuit,16 Rue Professeur Rollet,69008,Lyon,16 Rue Professeur Rollet 69008 Lyon ,"Comment le traitement de la guerre d’Algérie, à travers les témoignages personnels, fait ressurgir les inachèvements de ce combat et pose la question des droits et des fractures sociales de notre époque contemporaine. À l'occasion du spectacle « Et le cœur fume encore » discussion avec les artistes Margaux Ezkenazi, Alice Carré et d'autres invité.es."
45.4213791,4.0643095,Loire,"Il mio corpo, de Michele Pennetta",Santé mentale,"Projection, Rencontre",Lun 30 nov,Semaine du 30 novembre,20h,Cinéma Cin’étoile,Cinéma Cin’étoile,elisefayolle@loireforez.fr,http://traces-migrations.org/2020/09/11/loire-1130-corpo/,www.cines-haut-forez.fr,5,1 route d’Augel,42380,St Bonnet le Château,1 route d’Augel 42380 St Bonnet le Château ,"Sous le soleil de Sicile, Oscar récupère de la ferraille avec son père. A l’autre bout de la ville, Stanley le nigérian vivote grâce aux petits travaux donnés par le prêtre de la paroisse. Tous deux ont le même désir, celui d’une vie meilleure... Le cinéaste a choisi le centre de la Sicile comme un miroir de l'Europe, pour nous raconter le destin de ceux qui mènent une vie décidée par d'autres.Projection suivie d’une rencontre avec Abri’toit 42."
45.7597312,4.8828626,Rhone,Les indépendances : 35 ans de décolonisations françaises (1943-1977),Histoire coloniale,Exposition,Lun 30 nov au lun 14 déc,"Semaine du 30 novembre, Semaine du 07 décembre, Semaine du 14 décembre",,"Théâtre National Populaire, dans le cadre de l’accueil du spectacle « Et le cœur fume encore » d’Alice carré et Margaux Ezkenazi","Théâtre National Populaire, dans le cadre de l’accueil du spectacle « Et le cœur fume encore » d’Alice carré et Margaux Ezkenazi",,http://traces-migrations.org/2020/09/10/rhone1130rize/,,Gratuit,3 rue Valentin Haüy,69100,Villeurbanne,3 rue Valentin Haüy 69100 Villeurbanne ,"Au lendemain de la Seconde Guerre mondiale, alors que la France étend encore sa domination sur plus de 110 millions de personnes à travers le monde, l’empire colonial s’enfonce brusquement dans des décennies de sang et de larmes. Pour comprendre ce qui se passe, il faut remonter à la période coloniale qui la précède. C’est au creuset de cette période que l’on comprend la réaction des peuples de l’empire français et la volonté de liberté. L’exposition a été conçue par le groupe de recherche Achac."
45.1926588,5.727151999999999,Isère,« Midnight travelers » de Hassan Fazili,Frontières,Projection,Mar 1er déc,Semaine du 30 novembre,20h,Ciné Club Salle Juliet Berto,Festival Migrant’Scène,Facebook : Migrant’Scène Grenoble,http://traces-migrations.org/2020/09/10/isere-1121-cimade/,www.migrantscene.org,"4 € / 6,5 €",Passage du Palais de Justice,38000,Grenoble,Passage du Palais de Justice 38000 Grenoble ,
45.6765041,6.3913138,Savoie / Haute-Savoie,"Désobéir, Cie Les Cambrioleurs",Quartiers populaires,Exposition,Mar 1 déc,Semaine du 30 novembre,20h,Le Dôme théâtre,Le Dôme théâtre,04 79 10 44 80 - billetterie@dometheatre.com,http://traces-migrations.org/2020/09/10/savoies-1201-dometheatre/,www.dometheatre.com/desobeir.html,9 € / 25 €,135 place de l’Europe,73200,Albertville,135 place de l’Europe 73200 Albertville ,"Est-il possible de conquérir des espaces de liberté quelle que soit sa religion ou sa culture ? Elles ont moins de 25 ans, vivent à Aubervilliers ou alentours et leur culture française se mêle à celle de la Kabylie, du Maroc et de l’Iran. Un jour, elles ont dû désobéir, dire non, pour vivre pleinement qui elles sont. Leurs témoignages sont repris dans cette pièce de théâtre vive, lucide et politique."
45.698783,4.8844034,Rhone,Poésie au delà des Frontière(s),,"Exposition, Danse, Performance",Mar 1 déc,Semaine du 30 novembre,19h,Espace Pandora,l'Espace Pandora,mediationculturelle@espacepandora.org,http://traces-migrations.org/2020/09/10/rhone1201pandora/,espacepandora.org,Gratuit,8 place de la Paix,69200,Vénissieux,8 place de la Paix 69200 Vénissieux ,"""Les hommes sont les mêmes partout : les frontières ne figurent que dans nos âmes. Mais ne dis jamais à personne que la seule vraie patrie de l'homme, c'est l'homme ! On te prendrait pour un poète. Ce qui est pire que tout."" San Antonio.À travers le regard de celui qui voyage ou celui qui fuit, celui qui veut les dépasser, celui qui doit. D'un côté les souvenirs ou de l'autre un avenir. Nous aborderons toutes ces frontières lors d'une soirée de lectures poétiques autour du numéro 8 de la revue Rumeurs mise en voix par Joël Vernet, Arnaud Savoye et Christophe La Posta. Table de livres & buffet convivial"
45.1633848,5.7273782,Isère,S’hab la ZUP - Histoires et mémoires de luttes des quartiers populaires,"Habitat, Quartiers populaires, Luttes","Projection, Débat",Mar 1 déc & Mer 2 déc,Semaine du 30 novembre,"Mar 19h, Mer 18h30 ",,"Jouda Bardi, Régie de Quartier Village Olympique-Villeneuve et Pierre Didier Tché-Tché Apéa, R.E.S.O Fertil","Jouda Bardi, Régie de quartier Vn VO : jbardi@regiegrenoble.org – 04 76 23 02 01 et Pierre Didier Tché Tché Apéa, R.E.S.O Fertil : pierredidier.apea@gmail.com",http://traces-migrations.org/2020/09/10/isere-1201-villeneuve/,www.regiegrenoble.org,Gratuit,7 rue Henry Duhamel,38000,Grenoble,7 rue Henry Duhamel 38000 Grenoble ,"Le film S’hab la ZUP plonge au cœur de la mémoire du quartier Valdegour (Nîmes). Entre espoir et désillusion, les habitants interrogent les politiques publiques sur les rendez-vous ratés de la politique de la ville et autres renouvellements urbains. Présenté dans le cadre du vernissage de l'exposition « Ceux qui marchent encore »."
45.7598334,4.8837963,Rhone,Vers une citoyenneté de résidence ?,Hospitalité,"Conférence, Table ronde, Atelier, Formation",Mar 1 déc,Semaine du 30 novembre,18h,Le Rize,CCO Jean-Pierre Lachaize et la Ville de Villeurbanne,"Nathalie TIBOLLA - CCO : vieassociative@cco-villeurbanne.org, Lison Leneveler : lison.leneveler@mairie-villeurbanne.fr",http://traces-migrations.org/2020/09/10/rhone1201rize/,lerize.villeurbanne.fr,Gratuit sur réservation,23 Rue Valentin Haüy,69100,Villeurbanne,23 Rue Valentin Haüy 69100 Villeurbanne ,"Comment prendre en compte, en termes de citoyenneté de résidence, toutes les personnes qui habitent sur un territoire ? Qu'est-ce cela recouvre pour une Ville ? Comment réinventer la citoyenneté au niveau local ? Celle-ci peut être entendue comme participation à la vie publique, à la vie d'un territoire. Quels dispositifs concrets peuvent être mis en place avec les collectivités pour exercer sa citoyenneté, être dans le débat public, quel que soit son statut ?Avec Filippo Furri et Karine Gatelier, anthropologues et en présence de Agathe Fort, adjointe déléguée à la ville inclusive, lutte contre les discriminations et santé à la mairie de Villeurbanne."
44.9315125,4.8936753,Drôme / Ardèche,Frontières. Observer les marges pour questionner le monde,"Frontières, Habitat, Travail",Exposition,Mer 2 au dim 20 déc,"Semaine du 30 novembre, Semaine du 07 décembre, Semaine du 14 décembre","De 10h à 13h et de 14h à 18h (mar au ven), de 14h à 18h (sam à dim)",Le CPA,Le CPA (Valence),contact@le-cpa.com – 04 75 80 13 00,http://traces-migrations.org/2020/09/10/drome-1202-cpa/,,Gratuit,14 rue Louis Gallet,26000,Valence,14 rue Louis Gallet 26000 Valence ,"Les frontières du XXIe siècle sont partout : dans l’ombre des murs qui s’érigent dans le monde, sur les empreintes digitales des demandeurs d’asile, dans des camps où vivent des milliers de personnes en exil ou dans le quotidien des travailleurs transfrontaliers. Plus que des lignes fixes de démarcation, elles évoluent et se dé-placent... Se renforcent pour certains, quand elles s’ouvrent et s’effacent pour d’autres. Exposition créée par Yvan Gastaut, Catherine Wihtol de Wenden, Philippe Rekacewicz / Musée national de l’histoire de l’immigration."
45.7746413,3.0840718,Auvergne,Famille et migration,,"Conférence, Table ronde",Jeu 3 déc,Semaine du 30 novembre,18h,Médiathèque de Jaude,Médiathèque de Jaude (Clermont Auvergne Métropole),bibliotheque.jaude@clermontmetropole.eu,http://traces-migrations.org/2020/09/11/auv1203jaude/,,Gratuit,9 place Aragon,63000,Clermont Ferrand,9 place Aragon 63000 Clermont Ferrand ,"Elsa Gautrain, doctorante de l'Université Clermont Auvergne (CERDI), vous invite à réfléchir sur les diverses manières dont s'organise la vie familiale après la migration. Son intervention a pour but de discuter des liens qui unissent les migrants à leur communauté d'origine afin de comprendre comment les migrations peuvent impacter les trajectoires de vie des proches restés au pays. Dans le cadre du festival Migrant’scène."
45.7640568,4.827593999999999,Rhone,Les Pionniers Africains de Lyon ,Histoire coloniale,Projection,Jeu 3 déc,Semaine du 30 novembre,19h,Musées Gadagne,"APASHES, Africa 50 et le Musée Gadagne",,http://traces-migrations.org/2020/09/10/rhone1203mg/,www.gadagne.musees.lyon.fr,Gratuit,1 Place du Petit Collège,69005,Lyon,1 Place du Petit Collège 69005 Lyon ,"Nés subsahariens dans les années 1940, ils ont étudié « à l’école des Blancs ». Après les Indépendances rêvées, ces activistes pleins d’espoir gagnent la France, luttent pour une Afrique unie et militent pour la Fraternité entre les peuples. Ils sont les Tantines et Tontons de Lyon, doyens de leurs communautés, voyageurs entre les mondes. Projection suivie d'une rencontre avec le réalisateur Alexandre Bonche et des protagonistes du film"
44.9315125,4.8936753,Drôme / Ardèche,"C’est encore loin, la frontière ?","Frontières, Hospitalité","Journée d’étude, Conférence, Table ronde",Ven 4 déc,Semaine du 30 novembre,De 10h à 17h30,Le CPA,Le CPA (Valence),contact@le-cpa.com – 04 75 80 13 00,http://traces-migrations.org/2020/09/10/drome-1204-cpa/,,Gratuit,14 rue Louis Gallet,26000,Valence,14 rue Louis Gallet 26000 Valence ,"Les frontières entre États jouent un rôle primordial, aussi bien dans la délimitation des ensembles géo-politiques que dans la définition des identités individuelles et collectives des populations concernées par leur franchissement. De nos jours, dans un contexte d’affaiblissement du projet politique européen, d’intensification des mobilités et des déplacements contraints de diverses populations, la question migratoire se trouve placée au cœur de nombreux débats, susci-tant “une politique de l’hostilité” vis-à-vis des personnes migrantes. Dans les territoires frontaliers, en réaction au refus d’hospitalité des États, des associations et élus locaux se mobilisent pour offrir un refuge aux rescapés des montagnes. À partir d’exemples empruntés au contexte alpin (frontière franco-italienne) et plus largement européen, cette journée interrogera cette paradoxale “refrontiérisation” accélérée par la pandémie de la Covid-19 et apportera un éclairage sur diverses expériences du passage de la frontière. Chercheurs en sciences sociales, militants associatifs et artistes croiseront leur regard à cette occasion."
44.9327159,4.8951791,Drôme / Ardèche,"La frontière, le voyageur et le migrant : quelques leçons à tirer de la pandémie. Avec François Héran sociologue et démographe.","Frontières, Hospitalité","Conférence, Table ronde",Ven 4 déc,Semaine du 30 novembre,18h30,Cinéma Le Navire,Le CPA (Valence),contact@le-cpa.com – 04 75 80 13 00,http://traces-migrations.org/2020/09/10/drome-1204-cinema-navire/,,Gratuit,9 Boulevard d'Alsace,26000,Valence,9 Boulevard d'Alsace 26000 Valence ,"Avec François Héran sociologue et démographe.L’épidémie a engendré au niveau mondial une chute de la mobilité, une crise économique majeure, une stigmatisation accrue de “l’étranger”, et plus particulièrement des migrants. Et pourtant, ces derniers ne représentent qu’une infime partie des flux. Quelles politiques migratoires penser dans ce contexte de crise internationale ? Il est urgent de repenser tout à la fois l'histoire des frontières et leurs enjeux pour demain"
45.1641585,5.732971800000001,Isère,Une fin d’année aux couleurs de la diversité culturelle sénégalaise,,"Conférence, Table ronde, Projection, Concert, Danse, Performance, Exposition",Ven 4 déc,Semaine du 30 novembre,,Espace 600,Association des Sénégalais de l’Isère,,http://traces-migrations.org/2020/09/10/isere-1204-senegal/,senegal20-21.isere.fr,,97 Galerie de l’Arlequin,38100,Grenoble,97 Galerie de l’Arlequin 38100 Grenoble ,"L'association des Sénégalais de l'Isère ouvrira une saison culturelle iséroise dédiée au Sénégal. En plus de cette soirée festive de lancement, elle proposera durant le mois de décembre différentes activités autour des cultures sénégalaises en partenariat avec l’Espace 600, le Barathym et la Maison des Habitant.es Le Patio : concerts, danse, projection, exposition, conférence, etc. Ces évènements s’inscrivent dans le cadre de la manifestation culturelle “Sénégal 20/21”."
45.7762216,4.8349595,Rhone,Chems,Expression artistique des personnes migrantes,Concert,Sam 5 & Dim 6 déc,Semaine du 30 novembre,20h,Agend’arts,Karakib et Agend’arts,09 51 62 58 77 – agendartshorslesmurs@free.fr,http://traces-migrations.org/2020/09/10/rhone1205/,www.karakib.org/artistes/chems,8 € / 10 € (gratuit moins de 12 ans),4 rue de Belfort,69004,Lyon,4 rue de Belfort 69004 Lyon ,"Porteuse d’un double héritage, Chems révèle à travers ce répertoire la richesse et la musicalité des différents dialectes de la langue arabe ; elle rend hommage au caractère intemporel du muwashshah arabo-andalou et accorde le genre chaâbi au féminin. Ses compositions s’inspirent de la tradition orale et de poèmes d’hier et d’aujourd’hui."
45.7518566,4.841453599999999,Rhone,"Ne plus raser les murs, Tillandsia","Travail, Habitat, Luttes","Exposition, Rencontre",Sam 5 déc,Semaine du 30 novembre,18h,,Tillandsia,tillandsia.prod@gmail.com,http://traces-migrations.org/2020/09/10/rhone1205tillandsia/,www.tillandsia-video.com,Gratuit - adhésion gratuite au lieu,45 rue Bechevelin,69007,Lyon,45 rue Bechevelin 69007 Lyon ,"Exposition virtuelle autour de la mémoire des luttes des populations issues de l’immigration post-coloniale dans l’agglomération lyonnaise depuis les années 70. Ce travail de recherche scientifique pluridisciplinaire mêle documents d’archives, vidéos, photographies, journaux et dessins. Une présentation du site internet aura lieu de 18h à 18h30."
45.1849362,5.7047173,Isère,SOIRÉE DE CLÔTURE DE LA BIENNALE TRACES,,"Rencontre, Théâtre, Conférence, Table ronde, Projection, Repas, Concert",Sam 5 déc,Semaine du 30 novembre,Dès 13h30,La Salle Noire,,,http://traces-migrations.org/2020/09/10/cloture2020/,,Gratuit,19 rue des Arts et Métiers,38000,Grenoble,19 rue des Arts et Métiers 38000 Grenoble ,"La soirée de clôture est l'occasion de revenir sur l'histoire du réseau Traces, fêter son 20e anniversaire et interroger son devenir. Le projet de Traces s’est construit au tournant des années 1990-2000, au croisement de plusieurs lignes de force : transformation des émigrations-immigrations en mobilités mondialisées, prise de conscience de la non prise en compte des apports migratoires dans le récit de l’histoire de France, vieillissement des immigrés, métissages urbains, etc. Des acteurs de la région ont alors engagé un « travail de mémoire ». Vingt ans après, de nouveaux acteurs relaient ce travail et l’enrichissent avec une attention forte donnée aux migrations actuelles."
45.7746413,3.0840718,Auvergne,"Une heure avec Jean Roméo Kamptchouang, artiste plasticien",Expression artistique des personnes migrantes,Rencontre,Sam 5 déc,Semaine du 30 novembre,17h30,Médiathèque de Jaude,Médiathèque de Jaude (Clermont Auvergne Métropole),bibliotheque.jaude@clermontmetropole.eu,http://traces-migrations.org/2020/09/11/auv1205jaude/,,Gratuit,9 place Aragon,63000,Clermont Ferrand,9 place Aragon 63000 Clermont Ferrand ,"Les problématiques de la place et du statut de l’Homme dans la société sont au centre de sa démarche artistique, notamment exprimées à travers la représentation symbolique de la chaise comme attribut de la position sociale et politique de l’individu (présente en peinture, en installation et en performance). L’artiste évoque son parcours, son travail d’artiste, ses projets... et échange avec le public."
45.1746636,5.5410895,Isère,Festival International du Projection de Montagne d'Autrans,Frontières,"Projection, Débat",Dim 6 déc,Semaine du 30 novembre,14h,Cinéma Le Clos,le FIFMA et le réseau Traces,info@festival-autrans.com,http://traces-migrations.org/2020/09/10/isere-1206-fifma/,www.festival-autrans.com,"8 € / 6,50 €",50 Rue du Cinema ,38880 ,Autrans,50 Rue du Cinema  38880  Autrans ,"Portrait des traversées quotidiennes de la frontière franco-italienne par des exilés, de l’accueil et de la solidarité en milieu montagnard, le film de Muriel Cravatte: « Demain est si loin » nous permet de questionner à nouveau le parcours des migrants par ces territoires d’altitude. Bilan de la situation, engagement des associations, résistances, questions éthiques et politiques qui s’inscriront pleinement dans la thématique 2020 du FIFMA : Volte-faces. Discussion en présence de la réalisatrice et de l'historien Philippe Hanus."
,,Auvergne,Avec les mots des autres,Santé Mentale,"Projection, Débat",Mer 9 déc,Semaine du 07 décembre,20h,Cinéma le Rio,"RESF 63, le réseau Traces et le cinéma Le Rio dans le cadre du festival Migrant’scène.",,http://traces-migrations.org/2020/09/11/auv1209dubos/,,"5,5 € / 7 €",178 Rue sous les Vignes,63100,Clermont Ferrand,178 Rue sous les Vignes 63100 Clermont Ferrand ,"Lors des consultations de l’Equipe Mobile Psychiatrie et Précarité, les demandeurs d’asile viennent déposer leurs mots. Ils s’efforcent alors de nommer leurs souffrances, d’évoquer ces cauchemars, ces peurs, ces sensations d’être suivi. Ils laissent échapper un sanglot, un cri de colère. Peu à peu, malgré les difficultés qui continuent à s’immiscer dans leur parcours d’exilé, ils tentent de se reconstruire. En présence du réalisateur, Antoine Dubos."
